,leg1,leg2,coint_t,coint_pvalue,hedge_ratio,adf_pvalue,hurst_exponent,half_life,zero_cross,best_threshold,best_return
490,BXP,MNST,-3.886832427,0.010342199,-0.349632591,0.010206157,0.424944,54.83986303,97,0.9500000000000002,1.7383148289771146
491,BXP,REGN,-3.750759867,0.01574668,-5.743007646,0.007344356,0.392681071,48.81558457,112,1.950000000000001,0.7769156140990728
492,CAG,FE,-4.094565502,0.00524019,-0.58335752,0.003519602,0.392683221,47.24441055,85,1.4500000000000006,3.813879541590696
493,CAG,NI,-3.82800834,0.01243392,-0.184842358,0.000336016,0.406883563,36.32838974,85,1.1000000000000003,1.5854682134686962
494,CAT,DHI,-3.91899548,0.009336685,0.478421411,0.001481032,0.40168243,46.57688323,69,0.8,16.469613597418846
495,CAT,HLT,-3.686211498,0.019086769,0.59039884,0.001716472,0.404624558,46.39813309,84,0.8,6.112921312683987
496,CAT,KLAC,-3.912110218,0.00954426,2.350710658,0.004717054,0.433347305,54.26312381,88,0.8,8.871840464206022
497,CAT,LEN,-4.107910653,0.005008517,0.439553232,0.001010088,0.396908376,45.39534094,72,0.9500000000000002,16.52596350292849
498,CAT,NVR,-3.942631683,0.008654535,22.37434153,0.000989429,0.394714709,43.10059832,90,1.0500000000000003,10.926977536150487
499,CAT,PANW,-3.835591142,0.012144707,1.031785477,0.002874093,0.45894924,55.99728422,78,1.0000000000000002,16.040211959445138
500,CAT,PH,-4.27131632,0.002836938,1.532345528,0.002737043,0.428414404,50.45318923,82,0.9500000000000002,5.426887332278067
501,CAT,PTC,-3.8393292,0.012004347,0.552364348,0.000659204,0.391952147,37.26088942,86,0.8,17.916106733018637
502,CAT,URI,-3.967070075,0.007996609,2.218100282,0.003046695,0.397788479,48.13373917,50,0.9000000000000001,4.78660906435504
503,CB,COR,-3.86359217,0.011127832,1.054511142,0.002980291,0.414294424,56.49634528,107,1.800000000000001,4.6072944490514995
504,CB,HIG,-4.035006848,0.006397541,0.36704899,0.001915609,0.388948485,46.27333583,80,0.9000000000000001,4.125060198050668
505,CB,IT,-4.226561125,0.003323758,2.768342475,0.000561405,0.397360393,37.02925902,83,0.8,3.8553783641461576
506,CB,KLAC,-3.711855323,0.017692142,4.10746068,0.005667936,0.415792071,53.60246854,52,1.4000000000000006,4.958593172525002
507,CB,NUE,-3.97364333,0.0078275,1.148198548,0.001144896,0.399601775,42.1625848,93,0.9500000000000002,11.467435655574375
508,CB,PANW,-4.339418631,0.002220888,1.861903436,0.000633366,0.435636418,41.95189013,100,0.8,5.062808713925574
509,CB,PWR,-4.065233778,0.005784005,1.583454438,0.012521763,0.41911004,55.58656104,102,0.9500000000000002,2.5343480245682453
510,CBOE,MAR,-4.946826645,0.000205962,1.392076887,2.69e-05,0.369781549,30.00989591,133,0.8,13.704034920603513
511,CBRE,DFS,-3.862399423,0.011169551,0.972535497,0.001178037,0.418908327,44.12792896,111,0.8,9.74254123379456
512,CBRE,DGX,-4.21466732,0.003465458,0.888224001,0.000595883,0.409812401,43.92293128,67,0.9500000000000002,16.158031925502776
513,CBRE,DHR,-3.807376239,0.013252009,3.008293562,0.006960965,0.437422859,58.62691818,89,0.8,6.733703637824695
514,CBRE,DOV,-3.853746864,0.011476385,1.607601549,0.001026322,0.383501773,41.08028439,125,0.9500000000000002,7.30289098377831
515,CBRE,DUK,-3.697725425,0.018449139,0.348686344,0.000113472,0.369651542,31.98398972,131,0.8500000000000001,6.871684418905023
516,CBRE,EXPD,-4.261038648,0.002942535,1.07783267,0.000381522,0.418125243,40.85975706,109,0.9000000000000001,9.394625415185075
517,CBRE,FTNT,-3.674213327,0.019771595,0.938081866,0.005667898,0.399981896,56.48825262,45,0.8,20.326169028787678
518,CBRE,HD,-3.815624513,0.012919402,3.226131448,0.001843562,0.410451375,48.82395812,88,0.9000000000000001,10.078664441321203
519,CBRE,IQV,-4.19483407,0.003714129,2.601702239,2.69e-05,0.380019731,30.8928085,114,0.8,10.974904646237093
520,CBRE,J,-3.868006692,0.010974631,1.391623021,0.001276418,0.422326509,47.50361884,63,1.0500000000000003,9.962543702920506
521,CBRE,LH,-4.723161438,0.000514217,1.898262673,3.01e-06,0.345458219,24.88011955,136,0.9000000000000001,19.225084274223953
522,CBRE,MTD,-3.72114274,0.017209515,15.88156918,0.009654865,0.427783892,63.42291409,79,1.2000000000000004,5.342345616174928
523,CBRE,PEG,-3.679270172,0.019480395,0.302988061,0.002374107,0.381579492,45.41957945,113,1.0500000000000003,6.525918191682209
524,CBRE,TEL,-4.230693641,0.003275783,1.201005427,0.000160177,0.422891551,35.29699809,103,0.8,7.731930161575159
525,CBRE,WAT,-4.632207075,0.000736495,2.987646957,8.01e-05,0.373308978,33.8137263,95,0.9500000000000002,9.401586724794251
526,CCI,CTLT,-3.888502202,0.010287707,0.846704092,0.003679008,0.39340485,53.86976723,112,0.8500000000000001,11.44275656169557
527,CCL,SO,-3.683946096,0.019214465,-0.386131093,0.011651044,0.450777793,53.37223791,77,0.9000000000000001,0.2675763258464985
528,CDNS,CTAS,-3.791101253,0.0139306,1.879240687,0.003858772,0.387278328,51.29499768,83,0.8500000000000001,2.4646060869519433
529,CDNS,DHI,-4.139952669,0.004489863,0.41166801,0.000777679,0.451441341,42.00411614,102,0.8,5.376090861605803
530,CDNS,LIN,-4.105221752,0.005054432,1.21518022,0.000125192,0.388035101,31.19968849,110,0.9500000000000002,6.906370717100479
531,CDNS,ORCL,-4.213119784,0.003484297,0.29431772,0.000441695,0.418487041,39.69271133,89,1.6500000000000008,3.776796148946765
532,CDNS,ORLY,-3.827952421,0.012436075,3.126806163,0.001982863,0.454463157,49.61327829,63,1.0000000000000002,8.28311276816074
533,CDNS,PANW,-4.383004939,0.001894243,0.927873543,1.53e-05,0.433951614,31.92397493,58,0.8,16.980302005899297
534,CDNS,REGN,-3.845036429,0.011792825,2.099430381,0.002730277,0.403117726,55.82068957,94,0.8500000000000001,24.137456970194698
535,CDNS,SNPS,-5.015398613,0.000154236,1.878886987,1.01e-06,0.396587768,22.76985128,113,0.8,2.2792180867755945
536,CDNS,VMC,-3.825033783,0.01254903,0.481395107,0.001547438,0.412791684,45.68451801,101,0.8,2.0682737076605724
537,CDW,FAST,-3.942378381,0.008661602,0.244480937,0.001784042,0.420939728,47.360669,72,0.9000000000000001,6.189170484331827
538,CDW,MDLZ,-4.212626587,0.003490321,0.170116792,0.001475713,0.374358999,43.0809486,101,0.9000000000000001,3.902905527971136
539,CDW,MOH,-3.877488873,0.010651901,1.762788221,0.004281865,0.462600247,53.92023597,83,0.8,11.038685478857547
540,CDW,SYK,-3.821424151,0.012689986,1.017972919,0.00036176,0.419777459,39.64410547,105,1.0000000000000002,6.008049989864728
541,CDW,T,-3.760715936,0.015280108,-0.071335979,0.003802592,0.40207761,48.11086305,97,1.6000000000000008,0.5613579471554144
542,CDW,WM,-4.091883424,0.005287911,0.664988076,0.001967211,0.40919834,40.4953813,109,0.8500000000000001,4.6111883524043185
543,CDW,WTW,-3.881086041,0.010531703,0.696290102,0.000374074,0.385174781,36.06287424,100,0.9000000000000001,5.3323256829120105
544,CE,STX,-4.32654647,0.002326891,0.662166832,0.000934328,0.400704599,43.46298784,90,0.8500000000000001,17.93616206856882
545,CF,DLTR,-4.635923684,0.00072587,0.998575155,2.19e-05,0.360586938,29.26064774,88,0.8500000000000001,74.6918186603468
546,CF,EXC,-4.079318522,0.00551678,0.256153609,1.42e-05,0.389213591,32.50050547,152,0.9000000000000001,24.221764904007518
547,CFG,HBAN,-3.779453509,0.014434937,0.262813598,0.001188622,0.384274117,44.39661957,104,0.8,2.902455935497697
548,CFG,NTRS,-4.373670232,0.001960201,1.766436675,0.000138141,0.382984567,34.19702841,82,0.8500000000000001,8.07709798757389
549,CHD,FAST,-3.751763036,0.015699107,0.724774373,0.003301957,0.404783857,51.93008071,98,1.1000000000000003,4.896906058699842
550,CHD,ICE,-3.816874148,0.012869662,1.216392504,0.002934595,0.426038262,50.8092949,95,0.8500000000000001,5.451569137223503
551,CHD,NOW,-3.86018643,0.011247324,10.18228354,0.002728356,0.408564954,44.00550626,100,0.8,11.385270436195672
552,CHD,ROP,-3.773080719,0.014717638,5.42998682,0.003968219,0.389282031,48.9928755,65,0.8,4.038613060393779
553,CHD,STE,-4.36551464,0.002019564,2.863437068,0.000183049,0.410620981,36.01885446,87,0.8,10.890710680314909
554,CHD,UNP,-4.17234816,0.004015772,2.4907062,0.000464595,0.383871377,40.19059576,90,1.0000000000000002,14.035720981492812
555,CHD,VRSK,-4.118502585,0.004831322,2.654505831,0.000736026,0.399608639,42.08843822,70,0.8500000000000001,5.979593201220832
556,CHD,VTRS,-3.799175927,0.013590177,-0.617923754,0.0009155,0.377245507,40.6500594,100,1.2000000000000004,3.7090207353176465
557,CHD,WTW,-3.859859206,0.011258865,2.048767226,0.00130387,0.384270015,45.43290073,76,0.8,9.297063786181058
558,CHRW,CNC,-3.967478732,0.007986,1.008910243,0.015395897,0.386503465,63.79226396,95,1.3500000000000005,5.774918950623219
559,CHRW,DLTR,-4.141391785,0.004467762,1.485982153,0.010233838,0.422376306,62.62447125,74,0.8,7.8557351353289375
560,CHRW,EIX,-4.136537832,0.004542706,-0.234323168,0.000702299,0.407541597,43.29588244,95,0.8500000000000001,1.4484264879658373
561,CHRW,FMC,-4.238953382,0.003181797,1.676413074,0.012029566,0.399054377,63.75522187,78,1.4500000000000006,9.08744644602331
562,CHRW,HUM,-4.288653339,0.002666691,6.635518099,0.012726502,0.40174647,65.20665591,63,0.8500000000000001,12.532945090624452
563,CHRW,JNJ,-4.094245761,0.005245858,1.183366645,0.006981806,0.372317978,59.5410094,73,1.2500000000000004,5.738683252167688
564,CHRW,KMI,-3.948135311,0.008502266,-0.056972528,0.002099963,0.434101474,46.07697489,111,1.950000000000001,1.1102982634021492
565,CHRW,PFE,-4.146291748,0.004393255,0.421822058,0.006200528,0.416955981,54.94532674,43,0.8,5.439325436447962
566,CHRW,PPL,-4.495979521,0.001243434,-0.189765959,0.006547347,0.437231295,52.64617276,120,1.950000000000001,1.0959665538995957
567,CHRW,RF,-3.988084997,0.007467222,0.255173429,0.017761165,0.446269702,67.53981505,89,1.0500000000000003,11.985971107895367
568,CHRW,RVTY,-4.345507932,0.002172315,2.402219214,0.01505094,0.42686683,67.25426463,86,0.8,6.5291167829130226
569,CHRW,SYY,-3.893616503,0.010122398,0.709131955,0.008851133,0.415131311,61.22381141,105,1.1500000000000004,7.615109125642073
570,CHTR,KMX,-4.231292417,0.003268885,0.147295038,0.000231679,0.412015619,36.53522674,110,0.8,20.217584007042138
571,CHTR,MTCH,-3.816757499,0.012874298,0.279916854,0.000452094,0.423675266,40.51771744,94,0.8,17.93009044139945
572,CINF,DFS,-3.835402585,0.012151826,1.025272854,0.004618202,0.439634225,56.61206967,62,1.0000000000000002,8.823772731415394
573,CINF,DTE,-4.000019523,0.007180847,0.640954861,0.001455648,0.46079559,41.68812629,82,0.9500000000000002,6.22971153328937
574,CINF,DUK,-4.489352455,0.001274951,0.409123382,6.83e-05,0.385351338,29.60561336,111,0.9000000000000001,4.599701953951257
575,CINF,IQV,-3.889537262,0.010254057,2.632068201,0.014204341,0.441645696,66.70189249,54,1.1500000000000004,5.356243048117058
576,CINF,LYV,-4.013488921,0.006869578,1.138126672,0.002910786,0.376895129,45.03011479,72,0.8,15.389714749022767
577,CINF,PEG,-3.899020705,0.009950301,0.342997796,0.004285327,0.421968486,43.17843523,85,0.8,6.91190073024142
578,CINF,SYY,-3.718729229,0.017333812,0.513698651,0.00087271,0.451999653,46.81787722,90,0.8500000000000001,7.182076748850595
579,CINF,WAT,-3.705986676,0.018003184,3.034100272,0.012444005,0.446095029,63.69107575,77,1.6000000000000008,5.467461298126322
580,CL,CMI,-3.995263463,0.007293761,5.859104163,0.002134776,0.371529887,46.01059648,132,1.1000000000000003,5.678820897142446
581,CL,DVA,-4.407278064,0.001732245,2.787327893,0.00078895,0.37628608,38.37991462,92,1.1000000000000003,12.882243637932511
582,CL,EFX,-3.83496381,0.012168405,6.204033951,0.006574868,0.404786592,51.75596998,105,0.8500000000000001,6.906489713343245
583,CL,FCX,-3.809735247,0.013156118,1.449725688,0.017517585,0.40508926,63.88972043,71,0.8,14.986104094761037
584,CL,LEN,-3.977881622,0.007720177,3.693322177,0.013095991,0.385513926,55.3808631,98,0.8,6.50363295785658
585,CL,LRCX,-4.224161501,0.003351911,28.14141749,0.004468043,0.358083713,47.53699219,97,1.0000000000000002,7.6925947121192735
586,CL,MAS,-4.186026729,0.003829714,1.550520267,0.001132487,0.347697214,39.5169176,92,0.8,7.358923861535681
587,CL,META,-3.788666406,0.01403472,9.878898738,0.017178758,0.409924433,61.70676588,91,1.3000000000000005,3.6934649693339265
588,CL,MPWR,-4.154731263,0.004267582,20.97851543,0.010772743,0.363536675,57.77452975,73,0.9000000000000001,6.618321623676861
589,CL,MU,-3.871954781,0.010839212,2.570199842,0.015123681,0.404038321,65.89844157,71,0.9000000000000001,39.799574339869494
590,CL,NWS,-3.755709044,0.015513202,0.509551833,0.005696184,0.400184995,56.83846334,86,0.9500000000000002,8.693473398839355
591,CL,NWSA,-3.726134362,0.01695492,0.523981121,0.011496574,0.420229357,58.70925796,75,1.3500000000000005,8.242808365029372
592,CL,NXPI,-4.274628813,0.002803656,6.115768642,0.000494828,0.351435176,40.29122269,104,0.8,17.90750152323075
593,CL,PNR,-3.729507762,0.016784738,1.454612932,0.019499369,0.405596696,66.38273231,63,0.9000000000000001,7.1272057493805345
594,CL,QCOM,-4.598016874,0.000841327,5.093701862,0.000233574,0.370307209,37.05110119,108,0.9500000000000002,8.465054247386583
595,CL,TER,-3.715373348,0.017507948,4.479258988,0.008634945,0.378957404,53.40599471,76,0.8,12.360028097121067
596,CL,VMC,-3.774778343,0.014641857,4.732454806,0.010063834,0.383113967,57.50929191,71,1.0000000000000002,6.59745114453521
597,CLX,HAL,-4.06739127,0.005742324,-0.374084697,0.002370045,0.434593073,44.99866287,102,1.950000000000001,0.7460443313829452
598,CLX,HST,-3.975143564,0.007789358,-0.059339072,0.000170204,0.386419822,37.57538041,145,1.5500000000000007,2.6363362988424828
599,CLX,MKTX,-4.32391641,0.002349117,4.138345996,0.000243634,0.374574295,37.85238238,111,0.8,16.766371082974025
600,CLX,OXY,-4.326547841,0.002326879,-0.6783683,0.000412968,0.396098093,35.44235133,82,1.950000000000001,2.5467173146299036
601,CLX,WFC,-4.093828496,0.005253264,-0.258737527,0.005168033,0.419839304,46.69131685,89,0.9000000000000001,3.13496451558553
602,CMCSA,DLR,-3.677625952,0.019574665,2.286611955,0.000696327,0.376185164,40.54558186,87,0.8,14.388646412452385
603,CMCSA,KMX,-4.777646506,0.000413162,2.910894003,0.000133042,0.391855046,35.23709469,129,0.8500000000000001,16.717373563298946
604,CMCSA,QRVO,-4.354661884,0.002101144,4.663679075,0.001172048,0.388234107,41.66281266,96,0.8,11.011056358383655
605,CMCSA,SWKS,-4.048961546,0.006107321,3.72453076,0.002868528,0.391368146,47.18157808,107,1.4500000000000006,7.226734370525263
606,CMCSA,ZBH,-3.738600021,0.016333494,1.662568302,0.00023799,0.38398987,37.15923906,100,0.8,8.65577253314798
607,CME,CSCO,-4.29073199,0.002646924,0.204455453,0.000324222,0.412273045,37.67491393,124,1.1500000000000004,13.064307088672736
608,CME,LHX,-4.175089109,0.00397784,1.10739698,0.000789117,0.420269255,42.64923968,120,1.0000000000000002,5.030643047117142
609,CME,PEG,-4.209122652,0.003533392,0.178904482,0.002265493,0.401932668,42.62944985,111,0.9000000000000001,4.62453912452071
610,CMG,KLAC,-3.790368309,0.013961871,0.233761445,0.001402464,0.425769213,45.23232499,87,0.9500000000000002,15.80519222581695
611,CMG,TT,-3.909453667,0.009625447,0.090096729,0.001780127,0.43410444,44.94660102,79,1.2000000000000004,8.533884615270763
612,CMI,DGX,-3.828673968,0.01240829,0.40975823,0.004880449,0.454203885,54.50665909,64,1.0500000000000003,7.250109261446774
613,CMI,HOLX,-3.796558642,0.013699705,0.311044219,0.000649718,0.418467825,45.77524975,131,0.8,7.482409233531836
614,CMI,LRCX,-3.950745261,0.008430901,4.40604185,0.007635298,0.426797143,59.2082481,52,0.8,10.415260736878448
615,CMI,MAS,-3.685231723,0.019141906,0.228112904,0.004805613,0.430474987,55.47596034,94,0.8,4.826229876559892
616,CMI,MCHP,-4.663089384,0.000652474,0.389006603,0.000137028,0.384431227,30.62242652,114,0.8500000000000001,15.799117592746617
617,CMI,MNST,-3.856674529,0.011371736,0.216797824,0.004071108,0.416295409,55.48484866,109,0.8,8.771862953746375
618,CMI,NOW,-3.814603565,0.012960166,3.886765851,0.011141071,0.423114059,65.48047093,94,1.3500000000000005,9.262767414526214
619,CMI,NXPI,-4.13256933,0.004604828,0.94743156,0.003625025,0.410669117,44.85672799,74,0.8500000000000001,14.410262078726497
620,CMI,ROL,-3.759742925,0.015325163,0.182726067,0.005464564,0.39659232,56.17603276,82,1.1500000000000004,8.376629380481273
621,CMI,TER,-3.776340263,0.014572438,0.71053781,0.01216463,0.462534661,66.42334083,69,0.8500000000000001,8.764634157678515
622,CMI,TMUS,-4.142019839,0.004458148,0.749369843,0.001802558,0.411038103,48.14511058,111,1.2500000000000004,4.118023021026591
623,CMI,WMT,-3.840047348,0.011977547,0.2035905,0.007069114,0.450310507,57.24627767,106,1.3000000000000005,4.957925908535051
624,CMI,WTW,-3.892452993,0.010159796,0.825766917,0.001855661,0.40376582,47.76704565,73,0.9500000000000002,9.95603570859394
625,CMS,ETR,-4.235323361,0.003222793,1.690638203,8.78e-05,0.44429265,33.88782636,150,0.9000000000000001,2.895948074311647
626,CMS,EW,-4.147174047,0.00437996,2.702213424,0.001053199,0.399474767,41.5652379,120,0.8500000000000001,11.024675312862652
627,CMS,JKHY,-4.457461626,0.001437313,3.427595161,0.001470977,0.416892342,41.91020857,90,0.8,7.000059755109591
628,CMS,KHC,-4.011616693,0.006912101,-2.098950024,0.002684386,0.423718784,45.85494578,77,1.850000000000001,1.681131565974149
629,CMS,LHX,-4.743527233,0.000473983,5.032752969,0.000290966,0.419264884,37.98258781,124,0.8500000000000001,5.815655524673523
630,CMS,MKC,-3.797691758,0.013652191,1.827499838,0.003131443,0.408964637,43.7845701,105,1.4500000000000006,4.134046378940334
631,CMS,MO,-4.046277811,0.006162191,-0.909014878,0.000690087,0.428166509,44.27418374,113,1.0000000000000002,2.046848224119137
632,CMS,PCG,-4.785229763,0.000400685,-2.152746235,0.00039212,0.401550946,37.52258583,119,1.7500000000000009,2.8023622379413275
633,CMS,PPL,-3.679860636,0.019446638,-0.250517358,0.004562483,0.431958553,50.10321033,107,1.950000000000001,1.9989822896312401
634,CMS,RMD,-3.748459836,0.015856232,6.578929671,0.007763123,0.426187516,60.23460275,130,0.8,7.898203152509935
635,CMS,TAP,-4.000297193,0.007174304,-1.805642418,0.000515801,0.401473471,40.68439164,73,1.3000000000000005,2.0776987863650085
636,CMS,VRSN,-3.897857671,0.009987115,5.217345737,0.004384827,0.413929136,52.80156826,93,1.1500000000000004,5.896776131804048
637,CMS,VTRS,-4.371741933,0.001974089,-1.340214145,0.000114242,0.346547086,30.76210648,105,0.9500000000000002,3.0697687318120743
638,CNC,JKHY,-4.356320836,0.002088479,1.850074681,8.62e-05,0.380986603,29.77132024,102,0.8,15.90513191339067
639,CNC,PPL,-3.758159755,0.015398722,-0.174681459,0.00039156,0.42757578,39.1056758,99,1.850000000000001,1.129902085413625
640,CNC,T,-3.677726228,0.019568904,-0.241508844,0.001057512,0.372398536,39.8956183,116,1.6000000000000008,1.4726618484285703
641,CNP,CTRA,-3.785888218,0.014154362,0.631586746,0.003867765,0.41390369,52.31438364,143,0.8500000000000001,10.660028455694903
642,CNP,EOG,-3.948712605,0.008486434,5.0122139,0.01480116,0.423329839,67.05432806,72,1.7000000000000008,10.349279876594508
643,CNP,HST,-3.959289712,0.008201016,0.46500067,0.000420373,0.392361901,40.05603325,133,0.9500000000000002,10.73621756122738
644,CNP,WMB,-4.002788793,0.00711583,1.062863416,0.016328588,0.375096202,63.45656266,116,0.9500000000000002,11.873376244980165
645,COF,STX,-4.080724002,0.00549074,0.670321347,0.001897771,0.396732428,46.73371115,103,0.8500000000000001,10.848408348796967
646,COO,CRM,-3.801588668,0.013489895,2.963703998,0.009928127,0.454104097,59.46746994,74,0.8500000000000001,3.6288901865193575
647,COO,CSX,-4.05116235,0.006062655,0.389137172,0.001949273,0.410092463,48.04160354,83,0.8,6.10763196927279
648,COO,HON,-4.198857493,0.003662398,1.743100863,0.000795656,0.429834655,42.7374771,119,0.8,5.3517417226281045
649,COO,ICE,-3.768604489,0.014919116,1.214711117,0.000893847,0.355211141,38.19449109,114,0.8,7.427066786409744
650,COO,STE,-3.838973348,0.012017646,2.73282348,0.016912735,0.431390169,65.651647,100,0.9000000000000001,7.300506990195977
651,COO,TDY,-3.801651395,0.013487297,5.83485049,0.003213944,0.412989761,48.0096269,99,0.8,7.20410134648847
652,COO,TER,-3.815002572,0.012944221,1.76292616,0.014445521,0.42180645,58.2451535,88,0.8,7.609512381485379
653,COO,TXN,-3.764521005,0.015105033,2.008106385,0.008530054,0.411408603,51.63269428,126,1.2500000000000004,4.442917934804833
654,COO,TYL,-3.899074344,0.009948606,5.302243572,0.009567499,0.430552868,63.3200166,54,0.9000000000000001,8.09094521442656
655,COO,UNP,-3.990358929,0.007411876,2.420538479,0.003110509,0.42491631,50.87463375,120,0.9000000000000001,4.048399387546038
656,COO,VTRS,-3.755413916,0.015527039,-0.571808159,0.003776848,0.388373866,50.10148401,88,1.0000000000000002,2.430055647561483
657,COO,WTW,-4.360692257,0.002055445,2.029252036,0.000664257,0.395476124,41.94040175,110,0.9000000000000001,6.613894864100826
658,COO,ZTS,-3.78247151,0.014302736,2.540162385,0.00320018,0.392587722,53.47190888,87,0.8,8.099805268010588
659,COR,GWW,-4.228950497,0.003295941,4.567791062,7.74e-05,0.390122464,38.96112371,133,1.1500000000000004,8.761796903396252
660,COR,HUBB,-4.763655675,0.000437151,1.711474579,0.000110536,0.399055438,34.1150279,121,0.9500000000000002,20.486367074561795
661,COR,IRM,-3.903797862,0.009800356,0.270654065,0.003044001,0.4044969,49.50773255,123,0.8,14.318736294560516
662,COR,JBL,-4.853075273,0.000303857,0.720056135,2.76e-05,0.418557469,34.6288472,110,0.8,8.739576485412906
663,COR,KLAC,-4.101227476,0.005123345,3.706675312,0.002125714,0.412839603,46.62008702,105,0.9500000000000002,14.775900302137206
664,COR,LLY,-4.255447166,0.003001493,4.008720409,0.001613755,0.388618398,41.07725985,93,0.9000000000000001,6.713746318486092
665,COR,MLM,-3.679105358,0.019489826,2.311143593,0.003396544,0.467348126,60.08034356,73,0.8,11.034780614811034
666,COR,NUE,-3.93283788,0.008931567,1.012118054,0.000666712,0.418000156,43.66309534,86,1.7500000000000009,10.227203480630418
667,COR,PANW,-5.070766491,0.000121763,1.708766547,3.18e-06,0.393855721,27.37754832,115,0.8,18.77412993848589
668,COR,PCAR,-4.002133806,0.00713116,0.394556076,0.001137226,0.452094444,51.16169091,131,0.8,7.915066033723715
669,COR,PWR,-5.179876932,7.59e-05,1.451067582,1.88e-05,0.39400977,29.7754507,141,0.9500000000000002,13.622235381460142
670,COR,SNPS,-3.977113228,0.007739536,3.32559173,0.001245647,0.425727874,50.70496846,61,0.8,16.89122146938523
671,COR,STLD,-3.799381521,0.013581606,0.728144439,0.000119493,0.444296693,41.52942404,103,0.8,14.933251809284464
672,COR,URI,-3.856314664,0.011384553,3.392131454,0.002703393,0.406532458,50.88463863,105,0.8500000000000001,12.759782479039968
673,COR,VMC,-3.899759321,0.009926984,0.873628283,0.000904541,0.43227765,48.03054702,111,0.8,13.049397155003108
674,COST,CTAS,-3.983039954,0.007591346,0.89537859,0.000825848,0.428533788,44.19564134,71,0.8,8.423585890077717
675,COST,HLT,-3.694485527,0.018626652,0.237431046,0.000615897,0.432668608,42.54367317,118,0.8,11.843273619426526
676,COST,MPWR,-3.905766152,0.009739165,1.071561538,5.08e-05,0.406141639,31.85745762,91,0.8500000000000001,13.525141017409096
677,COST,RSG,-4.463677673,0.001404228,0.219692135,4.88e-05,0.388558867,32.45443677,104,0.9000000000000001,6.038105558601904
678,CPAY,K,-3.803589867,0.013407216,-0.070536237,0.000156791,0.389316618,35.27058745,121,1.950000000000001,0.5705643599911691
679,CPAY,KHC,-4.326713991,0.002325482,-0.351328196,0.007453087,0.425716441,59.19013671,79,1.950000000000001,1.3936204706577795
680,CPAY,MO,-4.186925057,0.003817775,-0.145702841,0.008331384,0.430880192,61.40242211,81,0.8,0.8244265605997518
681,CPAY,PPL,-3.874584223,0.010749851,-0.046001651,0.008633597,0.461904905,55.87867624,81,1.6500000000000008,2.751577272604032
682,CPRT,CTAS,-3.982387993,0.007607521,10.88746818,0.002161024,0.406511574,44.72255663,119,1.2000000000000004,3.1095310353342582
683,CPRT,DHI,-3.988436452,0.007458643,2.368718841,0.001579419,0.435083355,46.58180588,80,0.9000000000000001,8.913930410642596
684,CPRT,LIN,-4.141444475,0.004466955,6.994398021,0.00100457,0.402579716,36.73729824,110,0.8500000000000001,4.966282150544967
685,CPRT,NVR,-4.230331055,0.003279967,110.7157546,0.000446014,0.409274514,39.61042239,89,1.2500000000000004,12.145357447320638
686,CPRT,SYK,-4.209752755,0.003525611,4.404110113,9.37e-05,0.387737978,35.2940826,82,1.6000000000000008,6.199571141088842
687,CRL,EBAY,-3.778127984,0.01449334,0.125296619,6.49e-05,0.405197907,32.58020606,97,0.8,18.538555339850248
688,CRL,EPAM,-4.401739434,0.001768034,1.605391248,9.1e-05,0.45615315,33.77923572,127,0.9500000000000002,9.939062763714752
689,CRL,GNRC,-3.944924679,0.0085908,1.175421313,0.01264218,0.432781735,64.67446118,91,0.9500000000000002,6.869516769090529
690,CRL,NKE,-3.881336106,0.010523392,0.338177956,0.001683359,0.420795602,45.2040987,83,0.8,7.023134397463767
691,CRL,PPG,-3.71631359,0.017459005,0.19918621,0.000660236,0.405297198,41.79121539,111,0.8500000000000001,6.74163348618197
692,CRL,TECH,-3.751293252,0.01572137,0.310076142,0.004544784,0.403109446,49.87542907,85,0.8500000000000001,7.983755745002952
693,CRL,TGT,-4.110909729,0.004957753,0.613127139,7.23e-05,0.4530149,36.45207996,88,0.8,17.786051715810604
694,CRL,TRMB,-4.609009633,0.000806184,0.185020476,7.49e-05,0.41319946,31.53812387,101,1.0000000000000002,6.1916504377563735
695,CRL,ZBRA,-4.269445985,0.002855891,1.515448667,0.000223605,0.404096037,36.96299971,67,0.8,23.099932676149045
696,CRM,DPZ,-4.036094979,0.00637447,1.572994753,0.000664735,0.379240251,42.9053615,75,0.8,13.784106903964796
697,CRM,ECL,-3.890331138,0.010228315,0.50507078,0.001024094,0.409175919,44.33653458,63,0.8500000000000001,5.508009552550881
698,CRM,GRMN,-3.879493573,0.010584764,0.486619715,0.004992847,0.444854741,52.4089714,105,0.8500000000000001,11.64121603011072
699,CRM,ICE,-3.730265902,0.016746699,0.364387696,0.002100235,0.435012924,52.01338413,105,0.9500000000000002,3.912745337285805
700,CRM,ISRG,-3.725891137,0.016967249,1.325513463,0.003378776,0.459498024,51.31133798,97,0.8,6.36890185634008
701,CRM,MAS,-3.731836612,0.016668128,0.168587607,0.00193292,0.407479312,48.30097217,75,1.1500000000000004,10.624312352414185
702,CSCO,K,-3.752794955,0.015650303,-0.416964407,4.16e-05,0.392357069,31.32648043,95,1.0500000000000003,1.4016238267604502
703,CSCO,PPL,-4.367846417,0.002002424,-0.304434235,0.002616833,0.433868063,44.78091036,90,0.9500000000000002,1.4659566304997347
